model,seed,moment,squared_error_sum,empirical_variance,weight,criterion_value,total_criterion,share_of_total_criterion,run
new_model_edu1,1501552845,hours_0,0.6663000507463017,0.09383737769701109,10.656734272383432,7.100582586478933,228.32698460400522,0.03109830666223574,1
new_model_edu1,1501552845,hours_1,0.03644537930676406,0.0003774710394068248,2649.2091595967977,96.55143268445893,228.32698460400522,0.42286474746693287,1
new_model_edu1,1501552845,hours_2,0.04640334455955064,0.0006603871856662427,1514.2629510062923,70.26686546930694,228.32698460400522,0.307746653735094,1
new_model_edu1,1501552845,hours_3,0.047329589050363746,0.001228700509100839,813.8679126494437,38.52003384697551,228.32698460400522,0.168705568961908,1
new_model_edu1,1501552845,hours_4,0.12960573934574557,0.061082580566403206,16.371279489015148,2.121811782209648,228.32698460400522,0.009292864730332133,1
new_model_edu1,1501552845,work_work,0.21775225695694278,0.08657059463138579,11.551266375180099,2.51531432390631,228.32698460400522,0.011016281445089374,1
new_model_edu1,1501552845,nowork_nowork,1.083219147453215,0.09627806830509002,10.386581456874474,11.250943910668939,228.32698460400522,0.04927557699840783,1
new_model_edu1,488200390,hours_0,0.6524295650042284,0.09383737769701109,10.656734272383432,6.952768505696775,230.5080280243678,0.0301628041560521,2
new_model_edu1,488200390,hours_1,0.03858405610517996,0.0003774710394068248,2649.2091595967977,102.2172348482395,230.5080280243678,0.443443274945,2
new_model_edu1,488200390,hours_2,0.046345349852273295,0.0006603871856662427,1514.2629510062923,70.17904623272238,230.5080280243678,0.30445380507660025,2
new_model_edu1,488200390,hours_3,0.04371691122546788,0.001228700509100839,813.8679126494437,35.57979128655258,230.5080280243678,0.1543538053381434,2
new_model_edu1,488200390,hours_4,0.11984107192929017,0.061082580566403206,16.371279489015148,1.9619516828175771,230.5080280243678,0.00851142452448629,2
new_model_edu1,488200390,work_work,0.21389023933169243,0.08657059463138579,11.551266375180099,2.470703129571403,230.5080280243678,0.010718512282401792,2
new_model_edu1,488200390,nowork_nowork,1.0731666029914126,0.09627806830509002,10.386581456874474,11.146532338767576,230.5080280243678,0.04835637367731608,2
new_model_edu1,1693606510,hours_0,0.663582018802733,0.09383737769701109,10.656734272383432,7.071617242312472,230.19279804663176,0.030720410466012604,3
new_model_edu1,1693606510,hours_1,0.03949389186818864,0.0003774710394068248,2649.2091595967977,104.62758008533083,230.19279804663176,0.4545215183671198,3
new_model_edu1,1693606510,hours_2,0.0425947242256708,0.0006603871856662427,1514.2629510062923,64.49961280326347,230.19279804663176,0.2801982223188292,3
new_model_edu1,1693606510,hours_3,0.04710751898883927,0.001228700509100839,813.8679126494437,38.339298149540646,230.19279804663176,0.1665529872128058,3
